Mod:Item:MetaData, Localized Name
botania:specialflower:0, 噬草花
botania:specialflower:0, 勿落草
botania:specialflower:0, 启命英
botania:specialflower:0, 翡翠苋
botania:specialflower:0, 娇媚之刺
botania:specialflower:0, 小娇媚之刺
botania:specialflower:0, 恐惧之刺
botania:specialflower:0, 平成之梦
botania:specialflower:0, 虎之眼
botania:specialflower:0, 异构花
botania:specialflower:0, 小异构花
botania:specialflower:0, 凝矿兰
botania:specialflower:0, 炎矿兰
botania:specialflower:0, 天降之奏
botania:specialflower:0, 冶炼火
botania:specialflower:0, 田园康乃馨
botania:specialflower:0, 小田园康乃馨
botania:specialflower:0, 漏斗花
botania:specialflower:0, 小漏斗花
botania:specialflower:0, 手掌花
botania:specialflower:0, 小手掌花
botania:specialflower:0, 束缚莓
botania:specialflower:0, 自由之翼
botania:specialflower:0, 毒风信
botania:specialflower:0, 石化草
botania:specialflower:0, 畜牧花
botania:specialflower:0, 粘土花
botania:specialflower:0, 小粘土花
botania:specialflower:0, 聚宝花
botania:specialflower:0, 扇水仙
botania:specialflower:0, 诱引莲
botania:specialflower:0, 凌空蓟
botania:specialflower:0, 气泡铃
botania:specialflower:0, 小气泡铃
botania:specialflower:0, 弱磁兰
botania:specialflower:0, 小弱磁兰
botania:specialflower:0, 消音柑
botania:specialflower:0, 弗劳尔草
botania:specialflower:0, 卡斯诺尔
botania:specialflower:0, Bloody
botania:specialflower:0, 晚香玉
botania:spreader:0, 魔力发射器
botania:spreader:1, 魔力发射器（红石）
botania:spreader:2, 精灵魔力发射器
botania:spreader:3, 盖亚魔力发射器
botania:pool:0, 魔力池
botania:pool:2, 稀释魔力池
botania:pool:3, 神话魔力池
botania:pool:1, 永恒魔力池
botania:runealtar, tile.runeAltar.name
botania:pylon:0, 魔法水晶
botania:pylon:1, 自然水晶
botania:pylon:2, 盖亚水晶
botania:pistonrelay, tile.pistonRelay.name
botania:distributor, tile.distributor.name
botania:manavoid, tile.manaVoid.name
botania:manadetector, tile.manaDetector.name
botania:enchanter, 神能炉
botania:turntable, tile.turntable.name
botania:tinyplanetblock, tile.tinyPlanetBlock.name
botania:alchemycatalyst, tile.alchemyCatalyst.name
botania:opencrate:0, 花格箱
botania:opencrate:1, 机巧箱
botania:foresteye, tile.forestEye.name
botania:storage:0, 魔力钢块
botania:storage:1, 泰拉钢块
botania:storage:2, 源质钢块
botania:storage:3, 魔力钻石块
botania:storage:4, 龙石块
botania:forestdrum:0, 狂野之鼓
botania:forestdrum:1, 收集之鼓
botania:forestdrum:2, 林冠之鼓
botania:shinyflower:0, 白色荧光花
botania:shinyflower:1, 橙色荧光花
botania:shinyflower:2, 品红色荧光花
botania:shinyflower:3, 淡蓝色荧光花
botania:shinyflower:4, 黄色荧光花
botania:shinyflower:5, 黄绿色荧光花
botania:shinyflower:6, 粉红色荧光花
botania:shinyflower:7, 灰色荧光花
botania:shinyflower:8, 淡灰色荧光花
botania:shinyflower:9, 青色荧光花
botania:shinyflower:10, 紫色荧光花
botania:shinyflower:11, 蓝色荧光花
botania:shinyflower:12, 棕色荧光花
botania:shinyflower:13, 绿色荧光花
botania:shinyflower:14, 红色荧光花
botania:shinyflower:15, 黑色荧光花
botania:platform:0, 奥秘平台
botania:platform:1, 幻影平台
botania:platform:2, 不破平台
botania:alfheimportal, tile.alfheimPortal.name
botania:dreamwood:0, 梦之木
botania:dreamwood:1, 梦之木板
botania:dreamwood:2, 苔梦之木板
botania:dreamwood:3, 框边梦之木板
botania:dreamwood:4, 框纹梦之木板
botania:dreamwood:5, 微光梦之木
botania:conjurationcatalyst, tile.conjurationCatalyst.name
botania:bifrost, tile.bifrost.name
botania:miniisland:0, 白色浮空花
botania:miniisland:1, 橙色浮空花
botania:miniisland:2, 品红色浮空花
botania:miniisland:3, 淡蓝色浮空花
botania:miniisland:4, 黄色浮空花
botania:miniisland:5, 黄绿色浮空花
botania:miniisland:6, 粉红色浮空花
botania:miniisland:7, 灰色浮空花
botania:miniisland:8, 淡灰色浮空花
botania:miniisland:9, 青色浮空花
botania:miniisland:10, 紫色浮空花
botania:miniisland:11, 蓝色浮空花
botania:miniisland:12, 棕色浮空花
botania:miniisland:13, 绿色浮空花
botania:miniisland:14, 红色浮空花
botania:miniisland:15, 黑色浮空花
botania:tinypotato, tile.tinyPotato.name
botania:spawnerclaw, tile.spawnerClaw.name
botania:custombrick:0, 阿兹勒赫瓷砖
botania:custombrick:1, 阿兹勒赫瓷砖
botania:custombrick:2, 阿兹勒赫瓷砖
botania:custombrick:3, 阿兹勒赫瓷砖
botania:custombrick:4, 阿兹勒赫瓷砖
botania:custombrick:5, 阿兹勒赫瓷砖
botania:custombrick:6, 阿兹勒赫瓷砖
botania:custombrick:7, 阿兹勒赫瓷砖
botania:custombrick:8, 阿兹勒赫瓷砖
botania:custombrick:9, 阿兹勒赫瓷砖
botania:custombrick:10, 阿兹勒赫瓷砖
botania:custombrick:11, 阿兹勒赫瓷砖
botania:custombrick:12, 阿兹勒赫瓷砖
botania:custombrick:13, 阿兹勒赫瓷砖
botania:custombrick:14, 阿兹勒赫瓷砖
botania:custombrick:15, 阿兹勒赫瓷砖
botania:endereyeblock, tile.enderEyeBlock.name
botania:starfield, tile.starfield.name
botania:rfgenerator, tile.rfGenerator.name
botania:elfglass, tile.elfGlass.name
botania:brewery, tile.brewery.name
botania:managlass, tile.manaGlass.name
botania:terraplate, tile.terraPlate.name
botania:redstringcontainer, tile.redStringContainer.name
botania:redstringdispenser, tile.redStringDispenser.name
botania:redstringfertilizer, tile.redStringFertilizer.name
botania:redstringcomparator, tile.redStringComparator.name
botania:redstringrelay, tile.redStringRelay.name
botania:floatingspecialflower:0, 浮空白雏菊
botania:floatingspecialflower:0, 浮空魔力星
botania:floatingspecialflower:0, 浮空火红莲
botania:floatingspecialflower:0, 浮空水绣球
botania:floatingspecialflower:0, 浮空炽玫瑰
botania:floatingspecialflower:0, 浮空阿卡纳蔷薇
botania:floatingspecialflower:0, 浮空咀叶花
botania:floatingspecialflower:0, 浮空热爆花
botania:floatingspecialflower:0, 浮空贪食花
botania:floatingspecialflower:0, 浮空彼方兰
botania:floatingspecialflower:0, 浮空粘球草
botania:floatingspecialflower:0, 浮空斑斓花
botania:floatingspecialflower:0, 浮空噬草花
botania:floatingspecialflower:0, 浮空勿落草
botania:floatingspecialflower:0, 浮空启命英
botania:floatingspecialflower:0, 浮空翡翠苋
botania:floatingspecialflower:0, 浮空娇媚之刺
botania:floatingspecialflower:0, 浮空小娇媚之刺
botania:floatingspecialflower:0, 浮空恐惧之刺
botania:floatingspecialflower:0, 浮空平成之梦
botania:floatingspecialflower:0, 浮空虎之眼
botania:floatingspecialflower:0, 浮空异构花
botania:floatingspecialflower:0, 浮空小异构花
botania:floatingspecialflower:0, 浮空凝矿兰
botania:floatingspecialflower:0, 浮空炎矿兰
botania:floatingspecialflower:0, 浮空天降之奏
botania:floatingspecialflower:0, 浮空冶炼火
botania:floatingspecialflower:0, 浮空田园康乃馨
botania:floatingspecialflower:0, 浮空小田园康乃馨
botania:floatingspecialflower:0, 浮空漏斗花
botania:floatingspecialflower:0, 浮空小漏斗花
botania:floatingspecialflower:0, 浮空手掌花
botania:floatingspecialflower:0, 浮空小手掌花
botania:floatingspecialflower:0, 浮空束缚莓
botania:floatingspecialflower:0, 浮空自由之翼
botania:floatingspecialflower:0, 浮空毒风信
botania:floatingspecialflower:0, 浮空石化草
botania:floatingspecialflower:0, 浮空畜牧花
botania:floatingspecialflower:0, 浮空粘土花
botania:floatingspecialflower:0, 浮空小粘土花
botania:floatingspecialflower:0, 浮空聚宝花
botania:floatingspecialflower:0, 浮空扇水仙
botania:floatingspecialflower:0, 浮空诱引莲
botania:floatingspecialflower:0, 浮空凌空蓟
botania:floatingspecialflower:0, 浮空气泡铃
botania:floatingspecialflower:0, 浮空小气泡铃
botania:floatingspecialflower:0, 浮空弱磁兰
botania:floatingspecialflower:0, 浮空小弱磁兰
botania:floatingspecialflower:0, 浮空消音柑
botania:floatingspecialflower:0, 浮空弗劳尔草
botania:floatingspecialflower:0, 浮空卡斯诺尔
botania:floatingspecialflower:0, 浮空Bloody
botania:floatingspecialflower:0, 浮空晚香玉
botania:prism, tile.prism.name
botania:enchantedsoil, tile.enchantedSoil.name
botania:petalblock:0, 白色花瓣块
botania:petalblock:1, 橙色花瓣块
botania:petalblock:2, 品红色花瓣块
botania:petalblock:3, 淡蓝色花瓣块
botania:petalblock:4, 黄色花瓣块
botania:petalblock:5, 黄绿色花瓣块
botania:petalblock:6, 粉红色花瓣块
botania:petalblock:7, 灰色花瓣块
botania:petalblock:8, 淡灰色花瓣块
botania:petalblock:9, 青色花瓣块
botania:petalblock:10, 紫色花瓣块
botania:petalblock:11, 蓝色花瓣块
botania:petalblock:12, 棕色花瓣块
botania:petalblock:13, 绿色花瓣块
botania:petalblock:14, 红色花瓣块
botania:petalblock:15, 黑色花瓣块
botania:corporeaindex, tile.corporeaIndex.name
botania:corporeafunnel, tile.corporeaFunnel.name
botania:mushroom:0, 白色微光蘑菇
botania:mushroom:1, 橙色微光蘑菇
botania:mushroom:2, 品红色微光蘑菇
botania:mushroom:3, 淡蓝色微光蘑菇
botania:mushroom:4, 黄色微光蘑菇
botania:mushroom:5, 黄绿色微光蘑菇
botania:mushroom:6, 粉红色微光蘑菇
botania:mushroom:7, 灰色微光蘑菇
botania:mushroom:8, 淡灰色微光蘑菇
botania:mushroom:9, 青色微光蘑菇
botania:mushroom:10, 紫色微光蘑菇
botania:mushroom:11, 蓝色微光蘑菇
botania:mushroom:12, 棕色微光蘑菇
botania:mushroom:13, 绿色微光蘑菇
botania:mushroom:14, 红色微光蘑菇
botania:mushroom:15, 黑色微光蘑菇
botania:pump, 机械流体泵管道
botania:doubleflower1:0, 白色高神秘花
botania:doubleflower1:1, 橙色高神秘花
botania:doubleflower1:2, 品红色高神秘花
botania:doubleflower1:3, 淡蓝色高神秘花
botania:doubleflower1:4, 黄色高神秘花
botania:doubleflower1:5, 黄绿色高神秘花
botania:doubleflower1:6, 粉红色高神秘花
botania:doubleflower1:7, 灰色高神秘花
botania:doubleflower2:0, 淡灰色高神秘花
botania:doubleflower2:1, 青色高神秘花
botania:doubleflower2:2, 紫色高神秘花
botania:doubleflower2:3, 蓝色高神秘花
botania:doubleflower2:4, 棕色高神秘花
botania:doubleflower2:5, 绿色高神秘花
botania:doubleflower2:6, 红色高神秘花
botania:doubleflower2:7, 黑色高神秘花
botania:blazeblock, tile.blazeBlock.name
botania:corporeainterceptor, tile.corporeaInterceptor.name
botania:corporeacrystalcube, tile.corporeaCrystalCube.name
botania:incenseplate, tile.incensePlate.name
botania:hourglass, tile.hourglass.name
botania:ghostrail, tile.ghostRail.name
botania:sparkchanger, tile.sparkChanger.name
botania:root, tile.root.name
botania:felpumpkin, tile.felPumpkin.name
botania:cocoon, tile.cocoon.name
botania:lightrelay:0, 微光
botania:lightrelay:1, 探测微光
botania:lightrelay:2, 岔路微光
botania:lightrelay:3, 激活微光
botania:lightlauncher, tile.lightLauncher.name
botania:manabomb, tile.manaBomb.name
botania:cacophoniumblock, tile.cacophoniumBlock.name
botania:bellows, 奥术风箱
botania:bifrostperm, tile.bifrostPerm.name
botania:cellblock, tile.cellBlock.name
botania:redstringinterceptor, tile.redStringInterceptor.name
botania:corporearetainer, tile.corporeaRetainer.name
botania:teruterubozu, tile.teruTeruBozu.name
botania:shimmerrock, tile.shimmerrock.name
botania:shimmerwoodplanks, tile.shimmerwoodPlanks.name
botania:avatar, tile.avatar.name
botania:altgrass:0, 干草地
botania:altgrass:1, 黄金草地
botania:altgrass:2, 鲜草草地
botania:altgrass:3, 焦草草地
botania:altgrass:4, 注魔草地
botania:altgrass:5, 异变草地
botania:animatedtorch, tile.animatedTorch.name
botania:livingwood0stairs, tile.livingwood0Stairs.name
botania:livingwood0slab:0, 活木台阶
botania:livingwood0wall, tile.livingwood0Wall.name
botania:livingwood1stairs, tile.livingwood1Stairs.name
botania:livingwood1slab:0, 活木台阶
botania:livingrock0stairs, tile.livingrock0Stairs.name
botania:livingrock0slab:0, 活石台阶
botania:livingrock0wall, tile.livingrock0Wall.name
botania:livingrock1stairs, tile.livingrock1Stairs.name
botania:livingrock1slab:0, 活石砖台阶
botania:dreamwood0stairs, tile.dreamwood0Stairs.name
botania:dreamwood0slab:0, 梦之木台阶
botania:dreamwood0wall, tile.dreamwood0Wall.name
botania:dreamwood1stairs, tile.dreamwood1Stairs.name
botania:dreamwood1slab:0, 梦之木台阶
botania:quartztypedark:0, 烟熏石英块
botania:quartztypedark:1, 錾制烟熏石英块
botania:quartztypedark:2, 竖纹烟熏石英块
botania:quartzslabdarkhalf:0, 烟熏石英台阶
botania:quartzstairsdark, tile.quartzStairsDark.name
botania:quartztypemana:0, 魔力石英块
botania:quartztypemana:1, 錾制魔力石英块
botania:quartztypemana:2, 竖纹魔力石英块
botania:quartzslabmanahalf:0, 魔力石英台阶
botania:quartzstairsmana, tile.quartzStairsMana.name
botania:quartztypeblaze:0, 烈焰石英块
botania:quartztypeblaze:1, 錾制烈焰石英块
botania:quartztypeblaze:2, 竖纹烈焰石英块
botania:quartzslabblazehalf:0, 烈焰石英台阶
botania:quartzstairsblaze, tile.quartzStairsBlaze.name
botania:quartztypelavender:0, 熏香石英块
botania:quartztypelavender:1, 錾制熏香石英块
botania:quartztypelavender:2, 竖纹熏香石英块
botania:quartzslablavenderhalf:0, 熏香石英台阶
botania:quartzstairslavender, tile.quartzStairsLavender.name
botania:quartztypered:0, 红色石英块
botania:quartztypered:1, 錾制红色石英块
botania:quartztypered:2, 竖纹红色石英块
botania:quartzslabredhalf:0, 红色石英台阶
botania:quartzstairsred, tile.quartzStairsRed.name
botania:quartztypeelf:0, 精灵石英块
botania:quartztypeelf:1, 錾制精灵石英块
botania:quartztypeelf:2, 竖纹精灵石英块
botania:quartzslabelfhalf:0, 精灵石英台阶
botania:quartzstairself, tile.quartzStairsElf.name
botania:quartztypesunny:0, 金黄石英块
botania:quartztypesunny:1, 錾制金黄石英块
botania:quartztypesunny:2, 竖纹金黄石英块
botania:quartzslabsunnyhalf:0, 金黄石英台阶
botania:quartzstairssunny, tile.quartzStairsSunny.name
botania:biomestonea:0, 变质森林石头
botania:biomestonea:1, 变质平原石头
botania:biomestonea:2, 变质高山石头
botania:biomestonea:3, 变质菌丝石头
botania:biomestonea:4, 变质沼泽石头
botania:biomestonea:5, 变质沙漠石头
botania:biomestonea:6, 变质雪原石头
botania:biomestonea:7, 变质高原石头
botania:biomestonea:8, 变质森林圆石
botania:biomestonea:9, 变质平原圆石
botania:biomestonea:10, 变质高山圆石
botania:biomestonea:11, 变质菌丝圆石
botania:biomestonea:12, 变质沼泽圆石
botania:biomestonea:13, 变质沙漠圆石
botania:biomestonea:14, 变质雪原圆石
botania:biomestonea:15, 变质高原圆石
botania:biomestoneb:0, 变质森林石砖
botania:biomestoneb:1, 变质平原石砖
botania:biomestoneb:2, 变质高山石砖
botania:biomestoneb:3, 变质菌丝石砖
botania:biomestoneb:4, 变质沼泽石砖
botania:biomestoneb:5, 变质沙漠石砖
botania:biomestoneb:6, 变质雪原石砖
botania:biomestoneb:7, 变质高原石砖
botania:biomestoneb:8, 錾制变质森林石砖
botania:biomestoneb:9, 錾制变质平原石砖
botania:biomestoneb:10, 錾制变质高山石砖
botania:biomestoneb:11, 錾制变质菌丝石砖
botania:biomestoneb:12, 錾制变质沼泽石砖
botania:biomestoneb:13, 錾制变质沙漠石砖
botania:biomestoneb:14, 錾制变质雪原石砖
botania:biomestoneb:15, 錾制变质高原石砖
botania:pavement:0, 白色葡萄牙路面
botania:pavement:1, 黑色葡萄牙路面
botania:pavement:2, 蓝色葡萄牙路面
botania:pavement:3, 红色葡萄牙路面
botania:pavement:4, 黄色葡萄牙路面
botania:pavement:5, 绿色葡萄牙路面
botania:biomestonea0stairs, tile.biomeStoneA0Stairs.name
botania:biomestonea0slab:0, 变质森林石头台阶
botania:biomestonea1stairs, tile.biomeStoneA1Stairs.name
botania:biomestonea1slab:0, 变质平原石头台阶
botania:biomestonea2stairs, tile.biomeStoneA2Stairs.name
botania:biomestonea2slab:0, 变质高山石头台阶
botania:biomestonea3stairs, tile.biomeStoneA3Stairs.name
botania:biomestonea3slab:0, 变质菌丝石头台阶
botania:biomestonea4stairs, tile.biomeStoneA4Stairs.name
botania:biomestonea4slab:0, 变质沼泽石头台阶
botania:biomestonea5stairs, tile.biomeStoneA5Stairs.name
botania:biomestonea5slab:0, 变质沙漠石头台阶
botania:biomestonea6stairs, tile.biomeStoneA6Stairs.name
botania:biomestonea6slab:0, 变质雪原石头台阶
botania:biomestonea7stairs, tile.biomeStoneA7Stairs.name
botania:biomestonea7slab:0, 变质高原石头台阶
botania:biomestonea8stairs, tile.biomeStoneA8Stairs.name
botania:biomestonea8slab:0, 变质森林圆石台阶
botania:biomestonea9stairs, tile.biomeStoneA9Stairs.name
botania:biomestonea9slab:0, 变质平原圆石台阶
botania:biomestonea10stairs, tile.biomeStoneA10Stairs.name
botania:biomestonea10slab:0, 变质高山圆石台阶
botania:biomestonea11stairs, tile.biomeStoneA11Stairs.name
botania:biomestonea11slab:0, 变质菌丝圆石台阶
botania:biomestonea12stairs, tile.biomeStoneA12Stairs.name
botania:biomestonea12slab:0, 变质沼泽圆石台阶
botania:biomestonea13stairs, tile.biomeStoneA13Stairs.name
botania:biomestonea13slab:0, 变质沙漠圆石台阶
botania:biomestonea14stairs, tile.biomeStoneA14Stairs.name
botania:biomestonea14slab:0, 变质雪原圆石台阶
botania:biomestonea15stairs, tile.biomeStoneA15Stairs.name
botania:biomestonea15slab:0, 变质高原圆石台阶
botania:biomestoneb0stairs, tile.biomeStoneB0Stairs.name
botania:biomestoneb0slab:0, 变质森林石砖台阶
botania:biomestoneb1stairs, tile.biomeStoneB1Stairs.name
botania:biomestoneb1slab:0, 变质平原石砖台阶
botania:biomestoneb2stairs, tile.biomeStoneB2Stairs.name
botania:biomestoneb2slab:0, 变质高山石砖台阶
botania:biomestoneb3stairs, tile.biomeStoneB3Stairs.name
botania:biomestoneb3slab:0, 变质菌丝石砖台阶
botania:biomestoneb4stairs, tile.biomeStoneB4Stairs.name
botania:biomestoneb4slab:0, 变质沼泽石砖台阶
botania:biomestoneb5stairs, tile.biomeStoneB5Stairs.name
botania:biomestoneb5slab:0, 变质沙漠石砖台阶
botania:biomestoneb6stairs, tile.biomeStoneB6Stairs.name
botania:biomestoneb6slab:0, 变质雪原石砖台阶
botania:biomestoneb7stairs, tile.biomeStoneB7Stairs.name
botania:biomestoneb7slab:0, 变质高原石砖台阶
botania:biomestonea0wall:0, 变质森林石墙
